Timestamp,X,X Dev,Y,Y Dev
1/30/2025 7:29,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:30,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:31,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:32,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:33,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:34,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:34,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:35,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:35,0.042,-0.0015,0.0964,0.0004
1/30/2025 7:36,0.042,-0.0015,0.0963,0.0003
1/30/2025 7:36,0.0418,-0.0017,0.0964,0.0004
1/30/2025 7:36,0.0418,-0.0017,0.097,0.001
1/30/2025 7:36,0.042,-0.0015,0.0947,-0.0013
1/30/2025 7:36,0.0456,0.0021,0.0941,-0.0019
1/30/2025 7:36,0.0419,-0.0016,0.0968,0.0008
1/30/2025 7:36,0.042,-0.0015,0.0954,-0.0006
1/30/2025 7:36,0.0419,-0.0016,0.0921,-0.0039
1/30/2025 7:36,0.0426,-0.0009,0.0955,-0.0005
1/30/2025 7:36,0.0422,-0.0013,0.0948,-0.0012
1/30/2025 7:36,Gauge Error: No Part,,,
1/30/2025 7:36,0.0421,-0.0014,0.0939,-0.0021
1/30/2025 7:37,Gauge Error: No Part,,,
1/30/2025 7:37,0.0492,0.0057,0.0919,-0.0041
1/30/2025 7:37,0.0757,0.0322,0.0693,-0.0267
1/30/2025 7:37,0.0534,0.0099,0.0944,-0.0016
1/30/2025 7:37,Gauge Error: No Part,,,
1/30/2025 7:37,0.0444,0.0009,0.0943,-0.0017
1/30/2025 7:37,Gauge Error: No Part,,,
1/30/2025 7:37,0.0471,0.0036,0.079,-0.017
1/30/2025 7:37,0.0405,-0.003,0.0785,-0.0175
1/30/2025 7:37,0.0378,-0.0057,0.0511,-0.0449
1/30/2025 7:37,0.0368,-0.0067,0.039,-0.057
1/30/2025 7:37,0.0335,-0.01,0.0396,-0.0564
1/30/2025 7:38,0.0377,-0.0058,0.0658,-0.0302
1/30/2025 7:38,0.0385,-0.005,0.0839,-0.0121
1/30/2025 7:38,0.0388,-0.0047,0.0869,-0.0091
1/30/2025 7:38,0.0425,-0.001,0.0888,-0.0072
1/30/2025 7:38,0.0415,-0.002,0.0895,-0.0065
1/30/2025 7:38,0.0428,-0.0007,0.089,-0.007
1/30/2025 7:38,0.0434,-0.0001,0.0842,-0.0118
1/30/2025 7:38,0.0428,-0.0007,0.0886,-0.0074
1/30/2025 7:38,0.0434,-0.0001,0.0897,-0.0063
1/30/2025 7:38,0.043,-0.0005,0.0903,-0.0057
1/30/2025 7:38,0.0427,-0.0008,0.0896,-0.0064
1/30/2025 7:38,0.0436,0.0001,0.087,-0.009
1/30/2025 7:39,0.0427,-0.0008,0.0853,-0.0107
1/30/2025 7:39,0.0433,-0.0002,0.0851,-0.0109
1/30/2025 7:39,0.0468,0.0033,0.0807,-0.0153
1/30/2025 7:39,0.0437,0.0002,0.0939,-0.0021
1/30/2025 7:39,0.0438,0.0003,0.0944,-0.0016
1/30/2025 7:39,0.0438,0.0003,0.0956,-0.0004
1/30/2025 7:39,0.0432,-0.0003,0.0959,-0.0001
1/30/2025 7:39,0.0431,-0.0004,0.0962,0.0002
1/30/2025 7:39,0.0435,0,0.0954,-0.0006
1/30/2025 7:39,0.0439,0.0004,0.094,-0.002
1/30/2025 7:39,0.0438,0.0003,0.0936,-0.0024
1/30/2025 7:39,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0437,0.0002,0.0937,-0.0023
1/30/2025 7:40,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0438,0.0003,0.0936,-0.0024
1/30/2025 7:40,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0439,0.0004,0.0936,-0.0024
1/30/2025 7:40,0.0437,0.0002,0.0935,-0.0025
1/30/2025 7:40,0.0438,0.0003,0.0937,-0.0023
1/30/2025 7:40,0.0438,0.0003,0.0936,-0.0024
1/30/2025 7:40,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0438,0.0003,0.0935,-0.0025
1/30/2025 7:40,0.0438,0.0003,0.0937,-0.0023
1/30/2025 7:41,0.0438,0.0003,0.0938,-0.0022
1/30/2025 7:41,0.0438,0.0003,0.094,-0.002
1/30/2025 7:41,0.0441,0.0006,0.0938,-0.0022
1/30/2025 7:41,0.0438,0.0003,0.0938,-0.0022
1/30/2025 7:41,0.0437,0.0002,0.0932,-0.0028
1/30/2025 7:41,0.0438,0.0003,0.0938,-0.0022
1/30/2025 7:41,0.0435,0,0.0929,-0.0031
1/30/2025 7:41,0.0438,0.0003,0.0944,-0.0016
1/30/2025 7:41,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:41,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:41,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:41,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:42,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:42,0.0438,0.0003,0.0958,-0.0002
1/30/2025 7:42,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:42,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:42,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:42,0.0443,0.0008,0.0956,-0.0004
1/30/2025 7:42,0.0439,0.0004,0.0954,-0.0006
1/30/2025 7:42,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:42,0.0441,0.0006,0.0952,-0.0008
1/30/2025 7:42,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:42,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:42,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:43,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:43,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:43,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:43,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:43,0.0441,0.0006,0.0954,-0.0006
1/30/2025 7:43,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:43,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:43,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:43,0.044,0.0005,0.0947,-0.0013
1/30/2025 7:43,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:43,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:43,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:44,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:44,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:44,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:44,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:44,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:44,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:44,0.044,0.0005,0.0959,-0.0001
1/30/2025 7:44,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:44,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:44,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:44,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:44,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:45,0.0441,0.0006,0.0957,-0.0003
1/30/2025 7:45,0.0442,0.0007,0.0955,-0.0005
1/30/2025 7:45,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:45,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:45,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:45,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:45,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:45,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:45,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:45,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:45,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:45,0.0441,0.0006,0.0955,-0.0005
1/30/2025 7:46,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:46,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:46,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:46,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:46,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:46,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:46,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:46,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:46,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:46,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:46,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:46,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:47,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:47,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:47,0.0439,0.0004,0.0959,-0.0001
1/30/2025 7:47,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:47,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:47,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:47,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:47,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:47,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:47,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:47,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:48,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:48,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:48,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:48,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:48,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:48,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:48,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:48,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:48,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:48,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:48,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:48,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:49,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:49,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:49,0.0441,0.0006,0.0959,-0.0001
1/30/2025 7:49,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:49,0.0441,0.0006,0.0954,-0.0006
1/30/2025 7:49,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:49,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:49,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:49,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:49,0.0441,0.0006,0.0955,-0.0005
1/30/2025 7:49,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:49,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:50,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:50,0.044,0.0005,0.0952,-0.0008
1/30/2025 7:50,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:50,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:50,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:50,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:50,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:50,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:50,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:50,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:50,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:50,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:51,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:51,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:51,0.0441,0.0006,0.0955,-0.0005
1/30/2025 7:51,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:51,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:51,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:51,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:51,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:51,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:51,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:51,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:51,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:52,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:52,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:52,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:52,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:52,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:52,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:52,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:52,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:52,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:52,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:52,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:52,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:53,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:53,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:53,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:53,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:53,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:53,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:53,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:53,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:53,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:53,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:53,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:53,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:54,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:54,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:54,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:54,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:54,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:54,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:54,0.0438,0.0003,0.0958,-0.0002
1/30/2025 7:54,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:54,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:54,0.044,0.0005,0.0952,-0.0008
1/30/2025 7:54,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:54,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:55,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:55,0.0441,0.0006,0.0959,-0.0001
1/30/2025 7:55,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:55,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:55,0.0441,0.0006,0.0954,-0.0006
1/30/2025 7:55,0.044,0.0005,0.0949,-0.0011
1/30/2025 7:55,0.044,0.0005,0.0953,-0.0007
1/30/2025 7:55,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:55,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:55,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:55,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:55,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:56,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:56,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:56,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:56,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:56,0.0442,0.0007,0.0956,-0.0004
1/30/2025 7:56,0.044,0.0005,0.0958,-0.0002
1/30/2025 7:56,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:56,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:56,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:56,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:56,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:56,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:57,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:57,0.0442,0.0007,0.0956,-0.0004
1/30/2025 7:57,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:57,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:57,0.0442,0.0007,0.0954,-0.0006
1/30/2025 7:57,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:57,0.044,0.0005,0.0953,-0.0007
1/30/2025 7:57,0.0441,0.0006,0.0954,-0.0006
1/30/2025 7:57,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:57,0.0439,0.0004,0.0955,-0.0005
1/30/2025 7:57,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:57,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:58,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:58,0.0441,0.0006,0.0953,-0.0007
1/30/2025 7:58,0.0441,0.0006,0.0956,-0.0004
1/30/2025 7:58,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:58,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:58,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:58,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:58,0.0439,0.0004,0.0958,-0.0002
1/30/2025 7:58,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:58,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:58,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:58,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:59,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:59,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:59,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:59,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:59,0.0439,0.0004,0.0956,-0.0004
1/30/2025 7:59,0.044,0.0005,0.0956,-0.0004
1/30/2025 7:59,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:59,0.044,0.0005,0.0954,-0.0006
1/30/2025 7:59,0.0439,0.0004,0.0957,-0.0003
1/30/2025 7:59,0.044,0.0005,0.0957,-0.0003
1/30/2025 7:59,0.044,0.0005,0.0955,-0.0005
1/30/2025 7:59,0.044,0.0005,0.0953,-0.0007
1/30/2025 8:00,0.044,0.0005,0.0957,-0.0003
1/30/2025 8:00,0.0441,0.0006,0.0951,-0.0009
1/30/2025 8:00,0.044,0.0005,0.0954,-0.0006
1/30/2025 8:00,0.0439,0.0004,0.0958,-0.0002
1/30/2025 8:00,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:00,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:00,0.044,0.0005,0.0952,-0.0008
1/30/2025 8:00,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:00,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:00,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:00,0.044,0.0005,0.0953,-0.0007
1/30/2025 8:00,0.0439,0.0004,0.0958,-0.0002
1/30/2025 8:01,0.0442,0.0007,0.0953,-0.0007
1/30/2025 8:01,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:01,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:01,0.0441,0.0006,0.096,0
1/30/2025 8:01,0.0441,0.0006,0.0951,-0.0009
1/30/2025 8:01,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:01,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:01,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:01,0.044,0.0005,0.0957,-0.0003
1/30/2025 8:01,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:01,0.0441,0.0006,0.0955,-0.0005
1/30/2025 8:01,0.044,0.0005,0.0957,-0.0003
1/30/2025 8:02,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:02,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:02,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:02,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:02,0.044,0.0005,0.0958,-0.0002
1/30/2025 8:02,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:02,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:02,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:02,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:02,0.044,0.0005,0.0954,-0.0006
1/30/2025 8:02,0.0441,0.0006,0.0954,-0.0006
1/30/2025 8:02,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:03,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:03,0.044,0.0005,0.0954,-0.0006
1/30/2025 8:03,0.044,0.0005,0.0952,-0.0008
1/30/2025 8:03,0.0441,0.0006,0.0957,-0.0003
1/30/2025 8:03,0.044,0.0005,0.0949,-0.0011
1/30/2025 8:03,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:03,0.0439,0.0004,0.0954,-0.0006
1/30/2025 8:03,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:03,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:03,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:03,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:03,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:04,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:04,0.0439,0.0004,0.0954,-0.0006
1/30/2025 8:04,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:04,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:04,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:04,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:04,0.044,0.0005,0.0957,-0.0003
1/30/2025 8:04,0.0439,0.0004,0.0959,-0.0001
1/30/2025 8:04,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:04,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:04,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:04,0.044,0.0005,0.0953,-0.0007
1/30/2025 8:05,0.0439,0.0004,0.0954,-0.0006
1/30/2025 8:05,0.0441,0.0006,0.0955,-0.0005
1/30/2025 8:05,0.044,0.0005,0.0954,-0.0006
1/30/2025 8:05,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:05,0.0441,0.0006,0.0958,-0.0002
1/30/2025 8:05,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:05,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:05,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:05,0.0439,0.0004,0.0956,-0.0004
1/30/2025 8:05,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:05,0.0439,0.0004,0.096,0
1/30/2025 8:05,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:06,0.044,0.0005,0.0957,-0.0003
1/30/2025 8:06,0.044,0.0005,0.0956,-0.0004
1/30/2025 8:06,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:06,0.044,0.0005,0.0953,-0.0007
1/30/2025 8:06,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:06,0.0442,0.0007,0.0956,-0.0004
1/30/2025 8:06,0.0439,0.0004,0.0957,-0.0003
1/30/2025 8:06,0.044,0.0005,0.0952,-0.0008
1/30/2025 8:06,0.044,0.0005,0.0954,-0.0006
1/30/2025 8:06,0.0439,0.0004,0.0955,-0.0005
1/30/2025 8:06,0.0439,0.0004,0.0959,-0.0001
1/30/2025 8:06,0.044,0.0005,0.0955,-0.0005
1/30/2025 8:07,0.0439,0.0004,0.0957,-0.0003
